Lambda	Ref_ID	Obs_abd	ref_abd	E	pval	Total_corrected	Corrected
0.00328036689427214	Root149	4	10000	32.8036689427214	0.999999999963403	8830	Yes
0.00328036689427214	Root149	4	10000	32.8036689427214	0.999999999963403	8830	Yes
3.5707961667021e-114	Root149	4	10000	3.5707961667021e-110	0	8830	No
0.00128888505329903	Root149	4	10000	12.8888505329903	0.998853662974455	8830	Yes
0.00106324562259909	Root149	4	10000	10.6324562259909	0.993523969467731	8830	Yes
0.00199816329134657	Root149	4	10000	19.9816329134657	0.999996745407646	8830	Yes
0.00199816329134657	Root149	4	10000	19.9816329134657	0.999996745407646	8830	Yes
0.00245947295895808	Root149	4	10000	24.5947295895808	0.99999994152356	8830	Yes
0.00199816329134657	Root149	4	10000	19.9816329134657	0.999996745407646	8830	Yes
0.00248468612160955	Root149	4	10000	24.8468612160955	0.999999953203495	8830	Yes
0.00199816329134657	Root149	4	10000	19.9816329134657	0.999996745407646	8830	Yes
1.29490601474788e-165	Root149	4	10000	1.29490601474788e-161	0	8830	No
5.89579663707843e-179	Root149	4	10000	5.89579663707843e-175	0	8830	No
3.48799765129069e-06	Root149	3	10000	0.0348799765129069	6.89010898069498e-06	8830	Yes
2.1751116129007e-312	Root149	3	10000	2.1751116129007e-308	0	8830	No
0.000175964067632721	Root149	3	10000	1.75964067632721	0.258597346611861	8830	Yes
0.000834767569566355	Root149	3	10000	8.34767569566355	0.989529442712666	8830	Yes
3.31704287324818e-205	Root149	3	10000	3.31704287324818e-201	0	8830	No
0.00188499072355422	Root149	3	10000	18.8499072355422	0.999998714189133	8830	Yes
0.00188499072355422	Root149	3	10000	18.8499072355422	0.999998714189133	8830	Yes
0.000535360126683917	Root149	3	10000	5.35360126683917	0.902141702617601	8830	Yes
0.00271529946740223	Root149	3	10000	27.1529946740223	0.999999999360013	8830	Yes
0.00188499072355422	Root149	3	10000	18.8499072355422	0.999998714189133	8830	Yes
0.000535360126683917	Root149	3	10000	5.35360126683917	0.902141702617601	8830	Yes
0.00111299889225921	Root149	3	10000	11.1299889225921	0.998913725221998	8830	Yes
0.000148831258974135	Root149	3	10000	1.48831258974135	0.188225145772003	8830	Yes
0.000535360126683917	Root149	3	10000	5.35360126683917	0.902141702617601	8830	Yes
0.000535360126683917	Root149	3	10000	5.35360126683917	0.902141702617601	8830	Yes
0.000535360126683917	Root149	3	10000	5.35360126683917	0.902141702617601	8830	Yes
0.00207487908484798	Root149	3	10000	20.7487908484798	0.999999768968048	8830	Yes
0.00271529946740223	Root149	3	10000	27.1529946740223	0.999999999360013	8830	Yes
